"","country","year","iso_code","population","gdp","cement_co2","cement_co2_per_capita","co2","co2_growth_abs","co2_growth_prct","co2_including_luc","co2_including_luc_growth_abs","co2_including_luc_growth_prct","co2_including_luc_per_capita","co2_including_luc_per_gdp","co2_including_luc_per_unit_energy","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","consumption_co2_per_gdp","cumulative_cement_co2","cumulative_co2","cumulative_co2_including_luc","cumulative_coal_co2","cumulative_flaring_co2","cumulative_gas_co2","cumulative_luc_co2","cumulative_oil_co2","cumulative_other_co2","energy_per_capita","energy_per_gdp","flaring_co2","flaring_co2_per_capita","gas_co2","gas_co2_per_capita","ghg_excluding_lucf_per_capita","ghg_per_capita","land_use_change_co2","land_use_change_co2_per_capita","methane","methane_per_capita","nitrous_oxide","nitrous_oxide_per_capita","oil_co2","oil_co2_per_capita","other_co2_per_capita","other_industry_co2","primary_energy_consumption","share_global_cement_co2","share_global_co2","share_global_co2_including_luc","share_global_coal_co2","share_global_cumulative_cement_co2","share_global_cumulative_co2","share_global_cumulative_co2_including_luc","share_global_cumulative_coal_co2","share_global_cumulative_flaring_co2","share_global_cumulative_gas_co2","share_global_cumulative_luc_co2","share_global_cumulative_oil_co2","share_global_cumulative_other_co2","share_global_flaring_co2","share_global_gas_co2","share_global_luc_co2","share_global_oil_co2","share_global_other_co2","total_ghg","total_ghg_excluding_lucf","trade_co2","trade_co2_share","gdp_per_capita","continent"
"181","Senegal",1995,"SEN",8632684,17210296320,0.283,0.033,3.43,-0.407,-10.603,12.37,6.958,128.551,1.433,0.719,0.764,0.397,0.199,0.212,0,0,3.768,0.437,0.219,5.812,79.656,270.074,0,0,0.205,764.53,73.638,NA,1876.318,0.941,0,0,0.092,0.011,1.653,2.281,8.94,1.036,7.73,0.895,4.26,0.493,3.056,0.354,NA,NA,16.198,0.045,0.015,0.043,0,0.039,0.009,0.018,0,0,0,0.125,0.023,NA,0,0.002,0.169,0.033,NA,19.69,14.27,0.338,9.863,1993.62056111402,"Afrique"
"182","Serbia",1995,"SRB",7982463,40959922176,0.767,0.096,39.141,2.101,5.671,30.86,1.588,5.424,3.866,0.753,NA,4.903,0.956,NA,32.701,4.097,NA,NA,NA,46.193,1570.557,2520.339,1216.094,0.94,85.152,1643.011,222.179,NA,NA,NA,0,0,2.043,0.256,7.889,7.524,-8.281,-1.037,13.93,1.745,4.45,0.557,3.63,0.455,NA,NA,NA,0.123,0.167,0.107,0.372,0.307,0.17,0.164,0.253,0.01,0.086,0.268,0.07,NA,0,0.049,-0.157,0.039,NA,60.06,62.97,NA,NA,5131.23858839058,"Europe"
"183","Seychelles",1995,"SYC",74753,760132160,0,0,0.198,-0.004,-1.818,NA,NA,NA,NA,NA,NA,2.647,0.26,0.092,0,0,NA,NA,NA,0,3.184,NA,0,0,0,NA,3.184,NA,28889.998,2.841,0,0,0,0,3.746,3.746,NA,NA,0.06,0.803,0.01,0.134,0.198,2.647,NA,NA,2.16,0,0.001,NA,0,0,0,NA,0,0,0,NA,0.001,NA,0,0,NA,0.002,NA,0.28,0.28,NA,NA,10168.5840033176,"Afrique"
"184","Sierra Leone",1995,"SLE",4324151,5367842304,0,0,0.231,-0.117,-33.684,5.47,-0.484,-8.123,1.265,1.019,1.533,0.053,0.043,0.065,0,0,NA,NA,NA,0,20.625,1948.145,0.85,0,0,1927.521,19.775,NA,825.471,0.665,0,0,0,0,0.793,1.586,5.24,1.212,2.3,0.532,0.97,0.224,0.231,0.053,NA,NA,3.569,0,0.001,0.019,0,0,0.002,0.127,0,0,0,0.314,0.006,NA,0,0,0.099,0.002,NA,6.86,3.43,NA,NA,1241.36328819229,"Afrique"
"185","Singapore",1995,"SGP",3543878,110414864384,0,0,40.546,-19.54,-32.52,41.095,-19.54,-32.226,11.596,0.372,0.106,11.441,0.367,0.104,0.04,0.011,90.1,25.424,0.816,0,916.686,964.867,5.757,0,10.274,48.182,900.654,NA,109750.078,3.523,0,0,3.382,0.954,13.539,13.525,0.55,0.155,1.54,0.435,8.42,2.376,37.124,10.475,NA,NA,388.941,0,0.173,0.143,0,0,0.099,0.063,0.001,0,0.01,0.008,0.285,NA,0,0.08,0.01,0.396,NA,47.93,47.98,49.554,122.218,31156.5083177243,"Asie"
"186","Sint Maarten (Dutch part)",1995,"SXM",31619,NA,0,0,0.549,-0.006,-1.042,0.549,-0.006,-1.042,17.372,NA,NA,17.372,NA,NA,0,0,NA,NA,NA,0,54.676,54.859,0,0,0,0.183,54.676,NA,NA,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,0.549,17.372,NA,NA,NA,0,0.002,0.002,0,0,0.006,0.004,0,0,0,0,0.017,NA,0,0,0,0.006,NA,NA,NA,NA,NA,NA,"Amérique"
"187","Slovakia",1995,"SVK",5349999,63231098880,1.155,0.216,44.142,0.388,0.887,45.974,0.058,0.127,8.593,0.727,0.219,8.251,0.698,0.21,21.392,3.999,46.634,8.717,0.738,55.361,2919.345,3350.268,2248.646,0.15,210.623,482.585,398.985,5.579,39205.48,3.317,0.026,0.005,12.4,2.318,9.594,7.832,1.832,0.342,5.91,1.105,2.9,0.542,8.215,1.536,0.178,0.954,209.749,0.186,0.188,0.16,0.243,0.368,0.316,0.219,0.468,0.002,0.212,0.079,0.126,0.19,0.011,0.295,0.035,0.088,0.427,41.9,51.33,2.491,5.644,11818.8991960559,"Europe"
"188","Slovenia",1995,"SVN",1991115,35329814528,0.406,0.204,15.354,0.718,4.903,13.119,0.351,2.751,6.589,0.371,0.176,7.711,0.435,0.206,6.07,3.049,18.821,9.453,0.533,16.734,459.777,694.163,222.724,0.837,24.238,323.898,194.048,1.196,37415.051,2.109,0.118,0.059,1.532,0.769,8.854,4.133,-2.235,-1.123,2.13,1.07,0.85,0.427,7.058,3.545,0.085,0.169,74.498,0.065,0.065,0.046,0.069,0.111,0.05,0.045,0.046,0.009,0.024,0.053,0.061,0.041,0.048,0.036,-0.042,0.075,0.076,8.23,17.63,3.467,22.581,17743.7338014128,"Europe"
"189","Solomon Islands",1995,"SLB",375198,NA,0,0,0.191,0.007,4,1.693,-0.213,-11.154,4.512,NA,2.405,0.508,NA,0.271,0,0,NA,NA,NA,0,3.386,53.179,0,0,0,66.538,3.386,NA,1876.274,NA,0,0,0,0,1.226,11.647,1.502,4.004,0.24,0.64,0.02,0.053,0.191,0.508,NA,NA,0.704,0,0.001,0.006,0,0,0,0.003,0,0,0,0.011,0.001,NA,0,0,0.028,0.002,NA,4.37,0.46,NA,NA,NA,"Océanie"
"190","Somalia",1995,"SOM",7210931,NA,0.01,0.001,0.589,-0.04,-6.406,12.534,0.216,1.755,1.738,NA,5.285,0.082,NA,0.248,0,0,NA,NA,NA,0.104,18.168,449.201,0,0,0,584.701,18.064,NA,328.856,NA,0,0,0,0,3.368,5.775,11.945,1.656,16.77,2.326,6.58,0.913,0.579,0.08,NA,NA,2.371,0.002,0.003,0.044,0,0.001,0.002,0.029,0,0,0,0.095,0.006,NA,0,0,0.226,0.006,NA,41.64,24.29,NA,NA,NA,"Afrique"
"191","South Africa",1995,"ZAF",43986088,269822885888,4.357,0.099,361.578,23.005,6.795,441.307,28.061,6.79,10.033,1.636,0.395,8.22,1.34,0.324,319.53,7.264,260.257,5.917,0.965,129.138,10268.599,16547.521,8919.313,0,22.226,6664.779,1197.921,NA,25406.133,4.142,0,0,3.924,0.089,8.056,8.21,79.729,1.813,67.6,1.537,19.26,0.438,33.767,0.768,NA,NA,1117.516,0.7,1.541,1.535,3.634,0.858,1.112,1.08,1.856,0,0.022,1.085,0.379,NA,0,0.093,1.508,0.361,NA,361.11,354.34,-101.321,-28.022,6134.27786276424,"Afrique"
"192","South Korea",1995,"KOR",45393416,860793733120,28.105,0.619,383.665,27.971,7.864,377.107,26.871,7.672,8.308,0.438,0.215,8.452,0.446,0.218,105.3,2.32,451.126,9.938,0.524,301.044,4764.389,4826.091,1917.331,0,87.531,112.815,2435.091,23.392,38704.719,2.041,0,0,19.574,0.431,9.413,8.478,-6.559,-0.144,25.28,0.557,11.85,0.261,226.079,4.98,0.102,4.609,1756.939,4.515,1.635,1.312,1.197,2,0.516,0.315,0.399,0,0.088,0.018,0.771,0.795,0,0.465,-0.124,2.414,2.062,384.86,427.29,67.46,17.583,18962.9644334324,"Asie"
"193","South Sudan",1995,"SSD",5302053,NA,0,0,0.356,0.012,3.366,49.564,-5.594,-10.142,9.348,NA,NA,0.067,NA,NA,0,0,NA,NA,NA,0,11.865,755.803,0.109,0,0,1166.068,11.756,NA,NA,NA,0,0,0,0,6.971,8.508,49.208,9.281,20.14,3.799,17.71,3.34,0.356,0.067,NA,NA,NA,0,0.002,0.172,0,0,0.001,0.049,0,0,0,0.19,0.004,NA,0,0,0.931,0.004,NA,45.11,36.96,NA,NA,NA,"Afrique"
"194","Spain",1995,"ESP",39814568,865578975232,12.365,0.311,267.577,13.774,5.427,263.62,54.884,26.293,6.621,0.305,0.216,6.721,0.309,0.219,85.879,2.157,287.956,7.232,0.333,388.531,7479.981,10144.065,3244.405,11.751,175.413,2666.329,3641.741,18.14,30627.23,1.409,1.863,0.047,18.895,0.475,7.62,6.549,-3.957,-0.099,35.03,0.88,20.7,0.52,145.251,3.648,0.083,3.324,1219.41,1.986,1.141,0.917,0.977,2.581,0.81,0.662,0.675,0.124,0.177,0.434,1.153,0.616,0.761,0.449,-0.075,1.551,1.487,260.74,303.38,20.379,7.616,21740.2578682255,"Europe"
"195","Sri Lanka",1995,"LKA",18177570,85976457216,0.362,0.02,5.814,0.379,6.974,21.569,-1.013,-4.487,1.187,0.251,0.529,0.32,0.068,0.143,0.004,0,9.292,0.511,0.108,7.127,147.294,1264.411,10.761,0,0,2322.5,129.406,NA,2241.126,0.474,0,0,0,0,1.47,1.726,15.755,0.867,18.55,1.02,2.33,0.128,5.448,0.3,NA,NA,40.738,0.058,0.025,0.075,0,0.047,0.016,0.082,0.002,0,0,0.378,0.041,NA,0,0,0.298,0.058,NA,31.37,26.72,3.478,59.813,4729.8102670489,"Asie"
"196","Sudan",1995,"SDN",23290602,NA,0.16,0.007,3.903,0.118,3.115,79.491,-21.756,-21.488,3.413,NA,4.134,0.168,NA,0.203,0,0,NA,NA,NA,2.992,130.438,1181.529,1.286,0,0,1454.022,126.16,NA,825.631,NA,0,0,0,0,2.636,3.558,75.588,3.245,35.37,1.519,21.49,0.923,3.743,0.161,NA,NA,19.229,0.026,0.017,0.277,0,0.02,0.014,0.077,0,0,0,0.237,0.04,NA,0,0,1.429,0.04,NA,82.87,61.39,NA,NA,NA,"Afrique"
"197","Suriname",1995,"SUR",434497,NA,0.027,0.062,2.061,0.018,0.896,5.651,0.128,2.322,13.006,NA,0.569,4.742,NA,0.208,0,0,NA,NA,NA,0.647,61.092,177.901,1.378,0,0,171.732,59.067,NA,22854.074,NA,0,0,0,0,7.733,15.374,3.591,8.264,1,2.302,0.18,0.414,2.034,4.68,NA,NA,9.93,0.004,0.009,0.02,0,0.004,0.007,0.012,0,0,0,0.028,0.019,NA,0,0,0.068,0.022,NA,6.68,3.36,NA,NA,NA,"Amérique"
"198","Svalbard and Jan Mayen",1995,"SJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Europe"
"199","Sweden",1995,"SWE",8758496,251744239616,1.296,0.148,59.605,-0.581,-0.966,60.045,2.679,4.671,6.856,0.239,0.092,6.805,0.237,0.091,11.239,1.283,85.344,9.744,0.339,77.025,3724.771,6811.958,1259.401,1.908,14.413,3088.166,2368.748,3.276,74491.852,2.592,0.337,0.038,2.094,0.239,8.359,8.573,0.44,0.05,8.33,0.951,5.88,0.671,44.075,5.032,0.064,0.564,652.437,0.208,0.254,0.209,0.128,0.512,0.403,0.444,0.262,0.02,0.015,0.503,0.75,0.111,0.137,0.05,0.008,0.471,0.253,75.09,73.21,25.739,43.182,28742.8617442995,"Europe"
"200","Switzerland",1995,"CHE",7038302,258065989632,1.989,0.283,43.419,0.743,1.74,43.566,0.706,1.647,6.19,0.169,0.127,6.169,0.168,0.126,0.797,0.113,90.328,12.834,0.35,92.218,1969.068,2206.715,577.264,0.221,63.536,265.493,1234.329,1.501,48874.762,1.333,0.039,0.006,5.144,0.731,7.478,7.27,0.147,0.021,6.14,0.872,2.73,0.388,35.209,5.002,0.034,0.241,343.995,0.32,0.185,0.152,0.009,0.613,0.213,0.144,0.12,0.002,0.064,0.043,0.391,0.051,0.016,0.122,0.003,0.376,0.108,51.17,52.63,46.908,108.036,36665.9443757884,"Europe"
"201","Syria",1995,"SYR",14313451,141281067008,1.794,0.125,41.2,-4.99,-10.803,38.196,-6.126,-13.821,2.669,0.27,0.215,2.878,0.292,0.232,0.015,0.001,NA,NA,NA,35.632,728.791,1168.031,0.418,51.823,31.151,506.328,609.767,NA,12424.795,1.259,1.858,0.13,5.119,0.358,6.047,6,-3.004,-0.21,43.29,3.024,4.1,0.286,32.415,2.265,NA,NA,177.842,0.288,0.176,0.133,0,0.237,0.079,0.076,0,0.548,0.031,0.082,0.193,NA,0.758,0.122,-0.057,0.346,NA,85.88,86.55,NA,NA,9870.51040367554,"Asie"
"202","Taiwan",1995,"TWN",21455818,450424700928,10.93,0.509,168.88,7.712,4.785,172.178,6.943,4.202,8.025,0.382,0.22,7.871,0.375,0.216,62.408,2.909,215.94,10.064,0.479,191.92,2688.324,3359.569,997.79,0,99.941,693.339,1388.33,10.343,36522.035,1.74,0,0,8.339,0.389,NA,NA,3.298,0.154,NA,NA,NA,NA,85.367,3.979,0.086,1.836,783.61,1.756,0.72,0.599,0.71,1.275,0.291,0.219,0.208,0,0.101,0.113,0.439,0.351,0,0.198,0.062,0.912,0.821,NA,NA,47.06,27.866,20993.1264763711,"Asie"
"203","Tajikistan",1995,"TJK",5916183,9460370432,0.049,0.008,2.445,0.09,3.829,1.273,-0.386,-23.276,0.215,0.135,0.021,0.413,0.258,0.04,0.051,0.009,0.818,0.138,0.086,7.839,379.266,504.904,96.084,2.092,64.412,128.936,208.84,NA,10349.637,6.472,0,0,1.674,0.283,1.345,1.352,-1.172,-0.198,3.38,0.571,1.21,0.205,0.671,0.113,NA,NA,61.23,0.008,0.01,0.004,0.001,0.052,0.041,0.033,0.02,0.022,0.065,0.021,0.066,NA,0,0.04,-0.022,0.007,NA,8,7.96,-1.627,-66.541,1599.0665657232,"Asie"
"204","Tanzania",1995,"TZA",30560072,27505913856,0.243,0.008,2.434,0.371,17.971,62.853,8.358,15.338,2.057,2.285,4.405,0.08,0.088,0.171,0.114,0.004,4.154,0.136,0.151,4.265,76.659,4526.88,1.629,0,0,7005.971,70.764,NA,466.897,0.519,0,0,0,0,1.497,3.407,60.419,1.977,28.31,0.926,20.93,0.685,2.077,0.068,NA,NA,14.268,0.039,0.01,0.219,0.001,0.028,0.008,0.295,0,0,0,1.141,0.022,NA,0,0,1.143,0.022,NA,104.12,45.76,1.72,70.685,900.06050561661,"Afrique"
"205","Thailand",1995,"THA",59424836,593301602304,15.337,0.258,156.027,22.07,16.475,195.525,-15.89,-7.516,3.29,0.33,0.318,2.626,0.263,0.254,24.072,0.405,173.427,2.918,0.292,122.522,1563.228,15693.37,168.104,0,142.906,19105.305,1129.696,NA,10355.081,1.037,0,0,19.489,0.328,3.905,4.145,39.498,0.665,59.79,1.006,17.43,0.293,97.129,1.634,NA,NA,615.349,2.464,0.665,0.68,0.274,0.814,0.169,1.024,0.035,0,0.144,3.112,0.358,NA,0,0.463,0.747,1.037,NA,246.29,232.03,17.4,11.152,9984.06797965753,"Asie"
"206","Togo",1995,"TGO",4279573,4920022016,0.398,0.093,1.175,0.168,16.695,15.867,8.302,109.741,3.708,3.225,4.437,0.274,0.239,0.329,0,0,1.699,0.397,0.345,5.206,20.811,324.777,0,0,0,803.295,15.605,NA,835.587,0.727,0,0,0,0,0.748,1.381,14.693,3.433,1.33,0.311,0.91,0.213,0.777,0.182,NA,NA,3.576,0.064,0.005,0.055,0,0.035,0.002,0.021,0,0,0,0.131,0.005,NA,0,0,0.278,0.008,NA,5.91,3.2,0.525,44.67,1149.65255085028,"Afrique"
"207","Tonga",1995,"TON",99995,NA,0,0,0.095,0.004,4,0.132,0.004,2.857,1.319,NA,0.284,0.953,NA,0.205,0,0,NA,NA,NA,0,1.502,3.884,0,0,0,2.821,1.502,NA,4650.364,NA,0,0,0,0,2.6,2.6,0.037,0.366,0.11,1.1,0.05,0.5,0.095,0.953,NA,NA,0.465,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.001,0.001,NA,0.26,0.26,NA,NA,NA,"Océanie"
"208","Trinidad and Tobago",1995,"TTO",1307831,17934968832,0.24,0.183,16.46,-0.564,-3.313,15.947,-0.417,-2.55,12.194,0.889,0.179,12.586,0.918,0.185,0,0,11.167,8.539,0.623,5.162,655.672,659.592,0.231,101.975,228.177,88.486,320.127,NA,68030.164,4.961,1.949,1.49,11.516,8.805,9.168,9.229,-0.513,-0.392,3.01,2.302,0.25,0.191,2.755,2.107,NA,NA,88.972,0.039,0.07,0.055,0,0.034,0.071,0.043,0,1.079,0.23,0.014,0.101,NA,0.796,0.274,-0.01,0.029,NA,12.07,11.99,-5.293,-32.156,13713.5217256664,"Amérique"
"209","Tunisia",1995,"TUN",9294106,54252470272,2.291,0.247,15.547,-0.23,-1.459,17.782,-0.084,-0.468,1.913,0.328,0.284,1.673,0.287,0.248,0.238,0.026,17.788,1.914,0.328,32.331,302.716,723.453,12.685,1.924,37.226,514.352,218.55,NA,6736.639,1.154,0.26,0.028,3.753,0.404,2.575,2.477,2.235,0.24,4.95,0.533,2.15,0.231,9.005,0.969,NA,NA,62.611,0.368,0.066,0.062,0.003,0.215,0.033,0.047,0.003,0.02,0.037,0.084,0.069,NA,0.106,0.089,0.042,0.096,NA,23.02,23.93,2.241,14.417,5837.29842031068,"Afrique"
"210","Turkey",1995,"TUR",59305492,620396806144,14.133,0.238,181.482,13.921,8.308,180.309,5.53,3.164,3.04,0.291,0.254,3.06,0.293,0.255,71.225,1.201,223.94,3.776,0.361,229.769,3247.328,9572.968,1470.056,1.396,74,6549.327,1454.137,17.969,11981.616,1.145,0.209,0.004,14.441,0.244,3.901,3.615,-1.172,-0.02,36.97,0.623,25.12,0.424,78.056,1.316,0.058,3.417,710.576,2.271,0.774,0.627,0.81,1.527,0.352,0.625,0.306,0.015,0.074,1.067,0.46,0.611,0.085,0.343,-0.022,0.834,1.529,214.4,231.33,42.458,23.395,10461.0346398273,"Asie"
"211","Turkmenistan",1995,"TKM",4226625,14166411264,0.177,0.042,33.934,0.49,1.466,37.341,-2.514,-6.308,8.835,2.636,0.348,8.029,2.395,0.316,0,0,NA,NA,NA,20.684,1088.554,1241.489,79.869,6.057,423.599,156.453,558.346,NA,25405.623,7.58,0,0,25.645,6.068,17.331,17.331,3.408,0.806,37.41,8.851,1.81,0.428,8.111,1.919,NA,NA,107.38,0.028,0.145,0.13,0,0.137,0.118,0.081,0.017,0.064,0.426,0.025,0.177,NA,0,0.609,0.064,0.087,NA,73.25,73.25,NA,NA,3351.7076305563,"Asie"
"212","Turks and Caicos Islands",1995,"TCA",15123,NA,0,0,0.07,0,0,0.07,0,0,4.603,NA,1.256,4.603,NA,1.256,0,0,NA,NA,NA,0,0.396,0.396,0,0,0,0,0.396,NA,3664.542,NA,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,0.07,4.603,NA,NA,0.055,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0.001,NA,NA,NA,NA,NA,NA,"Amérique"
"213","Tuvalu",1995,"TUV",9607,NA,0,0,0.011,0.004,50,NA,NA,NA,NA,NA,NA,1.144,NA,NA,0,0,NA,NA,NA,0,0.051,NA,0,0,0,NA,0.051,NA,0,NA,0,0,0,0,2.082,2.082,NA,NA,0.01,1.041,0,0,0.011,1.144,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,0.02,0.02,NA,NA,NA,"Océanie"
"214","Uganda",1995,"UGA",20680834,21811142656,0.028,0.001,0.925,0.217,30.686,16.388,0.877,5.653,0.792,0.751,2.28,0.045,0.042,0.129,0,0,1.949,0.094,0.089,1.491,31.151,2017.991,0,0,0,3024.375,29.66,NA,347.494,0.329,0,0,0,0,0.778,1.555,15.462,0.748,9.15,0.442,6.18,0.299,0.898,0.043,NA,NA,7.186,0.004,0.004,0.057,0,0.01,0.003,0.132,0,0,0,0.493,0.009,NA,0,0,0.292,0.01,NA,32.15,16.08,1.023,110.538,1054.65488751566,"Afrique"
"215","Ukraine",1995,"UKR",51061268,257477951488,3.408,0.067,389.865,-29.402,-7.013,392.21,-35.85,-8.375,7.681,1.523,0.212,7.635,1.514,0.211,174.093,3.409,217.715,4.264,0.846,307.01,23375.381,36063.359,13560.772,108.433,3630.923,13034.46,5733.49,34.751,36226.191,7.184,2.226,0.044,133.841,2.621,9.713,8.765,2.345,0.046,69.99,1.371,26.39,0.517,72.31,1.416,0.078,3.987,1849.755,0.547,1.662,1.364,1.98,2.04,2.532,2.353,2.822,1.147,3.654,2.123,1.815,1.181,0.909,3.179,0.044,0.772,1.784,447.55,495.96,-172.149,-44.156,5042.5295252754,"Europe"
"216","United Arab Emirates",1995,"ARE",2434001,75357175808,2.379,0.977,70.012,-2.593,-3.571,70.086,-2.593,-3.567,28.794,0.93,0.145,28.764,0.929,0.144,0,0,77.351,31.779,1.026,24.385,1147.713,1148.775,0,372.579,424.723,1.063,326.026,NA,199207.391,6.434,0.693,0.285,44.875,18.437,39.992,39.992,0.073,0.03,20.37,8.369,0.75,0.308,22.066,9.066,NA,NA,484.871,0.382,0.298,0.244,0,0.162,0.124,0.075,0,3.941,0.427,0,0.103,NA,0.283,1.066,0.001,0.236,NA,97.34,97.34,7.338,10.481,30960.2074148696,"Asie"
"217","United Kingdom",1995,"GBR",57930364,1623418994688,6.285,0.108,566.159,-7.858,-1.369,562.678,3.317,0.593,9.713,0.347,0.22,9.773,0.349,0.222,181.699,3.137,645.625,11.145,0.398,390.34,65627.648,63173.719,53853.332,153.642,2456.937,1126.79,8751.982,21.417,44062.301,1.572,8.341,0.144,154.254,2.663,12.222,12.007,-3.481,-0.06,113.29,1.956,46.85,0.809,211.595,3.653,0.069,3.985,2552.545,1.01,2.413,1.957,2.066,2.594,7.108,4.122,11.207,1.625,2.472,0.184,2.77,0.728,3.405,3.664,-0.066,2.26,1.783,695.56,708.04,79.466,14.036,28023.6284151089,"Europe"
"218","United States",1995,"USA",265660560,10510263123968,37.075,0.14,5427.798,62.22,1.16,5523.355,-48.872,-0.877,20.791,0.526,0.227,20.431,0.516,0.223,1914.164,7.205,5371.032,20.218,0.511,1759.057,275523,398807.812,128780.055,1096.305,43718.207,123455,99480.617,688.76,91624.125,2.316,43.485,0.164,1186.696,4.467,23.137,21.568,95.557,0.36,658.8,2.48,257.15,0.968,2218.737,8.352,0.104,27.641,24340.916,5.956,23.138,19.214,21.767,11.688,29.843,26.02,26.801,11.595,43.994,20.106,31.491,23.405,17.754,28.188,1.807,23.695,12.365,5729.69,6146.51,-56.766,-1.046,39562.7530257709,"Amérique"
"219","United States Virgin Islands",1995,"VIR",103468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.209,NA,NA,116870.031,NA,NA,NA,NA,NA,NA,NA,-0.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-0.001,NA,NA,NA,NA,NA,NA,NA,"Amérique"
"220","Uruguay",1995,"URY",3208305,38399528960,0.27,0.084,4.557,0.527,13.07,3.495,0.747,27.17,1.089,0.091,0.097,1.42,0.119,0.126,0,0,6.014,1.874,0.157,12.055,213.499,215.771,3.972,0,0.022,337.784,197.45,NA,11284.824,0.943,0,0,0,0,10.121,6,-1.063,-0.331,20.67,6.443,7.08,2.207,4.287,1.336,NA,NA,36.205,0.043,0.019,0.012,0,0.08,0.023,0.014,0.001,0,0,0.055,0.063,NA,0,0,-0.02,0.046,NA,19.25,32.47,1.456,31.957,11968.7900495745,"Amérique"
"221","Uzbekistan",1995,"UZB",23026212,104615657472,1.545,0.067,102.664,-5.316,-4.923,102.92,-4.913,-4.556,4.47,0.984,0.202,4.459,0.981,0.202,4.21,0.183,NA,NA,NA,102.961,3333.166,3789.075,413.19,33.487,1509.234,467.71,1274.294,NA,22078.693,4.86,0,0,78.285,3.4,6.217,6.185,0.256,0.011,36.82,1.599,8.05,0.35,18.624,0.809,NA,NA,508.389,0.248,0.438,0.358,0.048,0.684,0.361,0.247,0.086,0.354,1.519,0.076,0.403,NA,0,1.86,0.005,0.199,NA,142.41,143.16,NA,NA,4543.3290318008,"Asie"
"222","Vanuatu",1995,"VUT",170623,NA,0,0,0.066,0.004,5.882,2.411,-0.656,-21.386,14.13,NA,11.39,0.387,NA,0.312,0,0,NA,NA,NA,0,2.015,59.906,0.155,0,0,134.725,1.86,NA,1240.545,NA,0,0,0,0,3.282,3.282,2.345,13.744,0.37,2.169,0.12,0.703,0.066,0.387,NA,NA,0.212,0,0,0.008,0,0,0,0.004,0,0,0,0.022,0.001,NA,0,0,0.044,0.001,NA,0.56,0.56,NA,NA,NA,"Océanie"
"223","Venezuela",1995,"VEN",22107288,310739140608,3.456,0.156,132.876,3.345,2.582,147.789,3.895,2.707,6.685,0.476,0.203,6.011,0.428,0.183,0.018,0.001,116.237,5.258,0.374,74.674,3836.532,8331.454,24.877,957.701,1062.09,6233.307,1717.19,NA,32903.047,2.341,12.271,0.555,57.166,2.586,13.409,19.996,14.912,0.675,166.58,7.535,11.49,0.52,59.965,2.712,NA,NA,727.397,0.555,0.566,0.514,0,0.496,0.416,0.544,0.005,10.129,1.069,1.015,0.544,NA,5.01,1.358,0.282,0.64,NA,442.06,296.43,-16.64,-12.523,14055.9593111557,"Amérique"
"224","Vietnam",1995,"VNM",73759112,159950176256,2.536,0.034,28.697,2.528,9.66,174.561,96.326,123.125,2.367,1.091,1.373,0.389,0.179,0.226,12.549,0.17,31.198,0.423,0.195,26.098,859.925,5432.194,519.35,0.795,1.044,6101.732,312.638,NA,1723.892,0.795,0,0,0.425,0.006,1.319,0.351,145.864,1.978,51.6,0.7,15.03,0.204,13.187,0.179,NA,NA,127.153,0.407,0.122,0.607,0.143,0.173,0.093,0.354,0.108,0.008,0.001,0.994,0.099,NA,0,0.01,2.758,0.141,NA,25.92,97.28,2.502,8.718,2168.54801961282,"Asie"
"225","Wallis and Futuna",1995,"WLF",14199,NA,NA,NA,0.018,0,0,NA,NA,NA,NA,NA,NA,1.29,NA,NA,0,0,NA,NA,NA,NA,0.11,NA,0,0,0,NA,0.11,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.018,1.29,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,"Océanie"
